iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
MAR,Africa,Morocco,2021-12-14,951380.0,0.0,125.57,14796.0,0.0,1.29,25486.3,0.0,3.36,396.37,0.0,0.03,1.29,,,,,,,,,9631317.0,11067.0,259.77,0.3,9306.0,0.25,0.01,67.7,people tested,49470641.0,24573352.0,22895600.0,,,47004.0,132.07,65.6,61.12,,1255.0,4333.0,0.01,54.22,80.08,29.6,6.77,4.21,7485.01,1.0,419.15,7.14,0.8,47.1,,1.1,76.68,0.69,37457976,,,,
SUR,South America,Suriname,2021-02-23,8854.0,0.0,10.86,168.0,0.0,0.29,14207.93,0.0,17.42,269.59,0.0,0.46,0.64,,,,,,,,,,,,,58.0,0.1,,,tests performed,,,,,,368.0,,,,,595.0,368.0,0.06,66.67,3.61,29.6,6.93,4.23,13767.12,,258.31,12.54,7.4,42.9,67.78,3.1,71.68,0.74,618046,,,,
THA,Asia,Thailand,2024-05-09,4776096.0,0.0,256.0,34614.0,0.0,1.71,66579.42,0.0,3.57,482.52,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.13,40.1,11.37,6.89,16277.67,0.1,109.86,7.04,1.9,38.8,90.67,2.1,77.15,0.78,71697024,,,,
PRY,South America,Paraguay,2023-10-23,735759.0,0.0,0.0,19880.0,0.0,0.0,108832.66,0.0,0.0,2940.63,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.14,26.5,6.38,3.83,8827.01,1.7,199.13,8.27,5.0,21.6,79.6,1.3,74.25,0.73,6780745,,,,
EST,Europe,Estonia,2024-07-22,610471.0,0.0,0.0,2998.0,0.0,0.0,452169.94,0.0,0.0,2220.59,0.0,0.0,,,,,,,,,,,,,,,,,,,2171411.0,870194.0,862734.0,659264.0,,6.0,163.75,65.62,65.06,49.72,5.0,0.0,0.0,,31.03,42.7,19.45,13.49,29481.25,0.5,255.57,4.02,24.5,39.3,,4.69,78.74,0.89,1326064,,,,
TLS,Asia,East Timor,2022-11-01,23301.0,0.0,0.29,138.0,0.0,0.0,17016.74,0.0,0.21,100.78,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.18,18.0,3.56,1.9,6570.1,30.3,335.35,6.86,6.3,78.1,28.18,5.9,69.5,0.61,1341298,,,,
OWID_ASI,,Asia,2023-06-01,297413805.0,0.0,25462.0,1630271.0,0.0,53.43,63081.71,0.0,5.4,345.78,0.0,0.01,,,,,,,,,,,,,,,,,,,9070466486.0,3681856006.0,3452147358.0,1801543393.0,431895.0,381389.0,192.11,77.98,73.12,38.16,81.0,125742.0,0.0,,,,,,,,,,,,,,,,4721383370,,,,
VIR,North America,United States Virgin Islands,2020-06-20,72.0,0.0,0.14,6.0,0.0,0.0,832.17,0.0,1.65,69.35,0.0,0.0,,,,,,,,,,630.0,9.0,6.29,0.09,5.0,0.05,0.0,,tests performed,,,,,,,,,,,,,,,306.48,42.2,18.6,10.8,,,273.67,12.26,,,,,80.58,,99479,,,,
HUN,Europe,Hungary,2022-08-06,1965481.0,0.0,2057.43,46790.0,0.0,7.71,202955.28,0.0,212.45,4831.53,0.0,0.8,1.21,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,82.0,0.0,11.11,108.04,43.4,18.58,11.98,26777.56,0.5,278.3,7.55,26.8,34.8,,7.02,76.88,0.85,9967304,,,,
LUX,Europe,Luxembourg,2023-07-02,382843.0,30.0,4.29,1000.0,0.0,0.0,585999.75,45.92,6.56,1530.65,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.45,39.7,14.31,9.84,94277.96,0.2,128.28,4.42,20.9,26.0,,4.51,82.25,0.92,647601,-352.2,-2.18,-16.67,-537.9
CZE,Europe,Czechia,2021-01-28,945739.0,0.0,7017.86,15752.0,0.0,150.57,88608.62,0.0,657.52,1475.84,0.0,14.11,0.94,1018.0,97.01,6040.0,575.57,424.0,40.4,4660.0,444.06,5687692.0,54353.0,541.13,5.17,50156.0,4.77,0.14,7.3,tests performed,263469.0,233453.0,30013.0,3.0,13227.0,11024.0,2.51,2.22,0.29,0.0,1051.0,8110.0,0.08,78.7,137.18,43.3,19.03,11.58,32605.91,,227.48,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,
PSE,Asia,Palestine,2023-07-04,703228.0,0.0,0.0,5708.0,0.0,0.0,132552.62,0.0,0.0,1075.91,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.2,20.4,3.04,1.73,4449.9,1.0,265.91,10.59,,,,,74.05,0.71,5250076,,,,
TUR,Asia,Turkey,2020-07-21,218717.0,0.0,962.29,5475.0,0.0,18.71,2512.3,0.0,11.05,62.89,0.0,0.22,0.94,,,,,,,,,4319337.0,42846.0,50.95,0.5,42064.0,0.5,0.02,45.3,tests performed,,,,,,,,,,,,,,63.89,104.91,31.6,8.15,5.06,25129.34,0.2,171.28,12.13,14.1,41.1,,2.81,77.69,0.82,85341248,,,,
BOL,South America,Bolivia,2021-12-11,540869.0,0.0,822.0,19205.0,0.0,9.71,44784.47,0.0,68.06,1590.19,0.0,0.8,1.27,94.0,7.69,770.0,62.99,,,,,2875218.0,5976.0,238.02,0.5,7445.0,0.62,0.17,6.0,tests performed,9008443.0,5221782.0,4347985.0,422109.0,17539.0,36490.0,73.69,42.72,35.57,3.45,2985.0,12959.0,0.11,25.86,10.2,25.4,6.7,4.39,6885.83,7.1,204.3,6.89,,,25.38,1.1,71.51,0.72,12224114,,,,
HKG,Asia,Hong Kong,2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,66897.0,8.93,,,tests performed,9943846.0,4883400.0,4665203.0,395243.0,18338.0,15971.0,132.78,65.21,62.3,5.28,2133.0,4190.0,0.06,55.56,7039.71,44.8,16.3,10.16,56054.92,,,8.33,,,,,84.86,0.95,7488863,,,,
OWID_NIR,Europe,Northern Ireland,2023-11-16,,,,,,,,,,,,,,,,45.0,23.73,,,21.0,11.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896000,,,,
DNK,Europe,Denmark,2022-10-27,3326805.0,0.0,1151.43,7260.0,0.0,11.43,563588.44,0.0,195.06,1229.9,0.0,1.94,0.9,14.0,2.38,484.0,82.28,,,552.0,93.84,,,,,,,,,,,,,,,31641.0,,,,,5379.0,20.0,0.0,11.11,136.52,42.3,19.68,12.32,46682.52,0.2,114.77,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,
MNP,Oceania,Northern Mariana Islands,2022-09-24,13155.0,0.0,0.14,40.0,0.0,0.0,285351.72,0.0,3.1,867.66,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.88,,,,,,194.99,,,,,,76.74,,49574,,,,
ZMB,Africa,Zambia,2020-07-11,1782.0,0.0,33.86,38.0,0.0,2.0,88.42,0.0,1.68,1.89,0.0,0.1,0.54,,,,,,,,,63624.0,1161.0,3.27,0.06,572.0,0.03,0.07,15.2,tests performed,,,,,,,,,,,,,,50.93,23.0,17.7,2.48,1.54,3689.25,57.5,234.5,3.94,3.1,24.7,13.94,2.0,63.89,0.58,20017670,,,,
AZE,Asia,Azerbaijan,2020-09-20,38894.0,857.0,122.43,572.0,15.0,2.14,3777.84,83.24,11.89,55.56,1.46,0.21,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.37,119.31,32.4,6.02,3.87,15847.42,,559.81,7.11,0.3,42.5,83.24,4.7,73.0,0.76,10358078,,,,
DEU,Europe,Germany,2020-08-14,217153.0,0.0,866.71,9463.0,0.0,4.86,2582.5,0.0,10.31,112.54,0.0,0.06,1.25,230.0,2.76,,,,,441.0,5.29,,,,,118263.0,1.42,,,tests performed,,,,,,,,,,,,,,56.94,237.02,46.6,21.45,15.96,45229.24,,156.14,8.31,28.2,33.1,,8.0,81.33,0.95,83369840,,,,
SWE,Europe,Sweden,2023-04-21,2703751.0,0.0,149.71,23977.0,0.0,7.29,257811.11,0.0,14.28,2286.28,0.0,0.7,,,,537.0,50.9,,,,,,,,,,,,,,,,,,,5960.0,,,,,565.0,,,,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,,,,
OWID_EUN,,European Union (27),2024-03-23,185616332.0,0.0,624.29,1261157.0,0.0,11.29,413294.97,0.0,1.39,2808.1,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450146793,,,,
KWT,Asia,Kuwait,2021-09-28,411447.0,0.0,46.14,2445.0,0.0,1.0,89649.36,0.0,10.05,532.74,0.0,0.22,0.8,,,,,,,,,4215565.0,17867.0,991.87,4.2,17736.0,4.17,0.0,422.3,tests performed,,,,,,36209.0,,,,,8482.0,12350.0,0.29,53.96,232.13,33.7,2.35,1.11,65530.54,,132.24,15.84,2.7,37.0,,2.0,75.49,0.81,4268886,,,,
MMR,Asia,Myanmar,2024-05-02,642092.0,0.0,6.86,19494.0,0.0,0.0,11944.39,0.0,0.13,362.63,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.72,29.1,5.73,3.12,5591.6,6.4,202.1,4.61,6.3,35.2,79.29,0.9,67.13,0.58,54179312,,,,
BRN,Asia,Brunei,2021-10-16,8980.0,0.0,180.57,49.0,0.0,0.71,19720.06,0.0,396.53,107.6,0.0,1.57,1.04,,,,,,,,,,,,,,,,,,,,,,,4831.0,,,,,10759.0,2074.0,0.46,76.85,81.35,32.4,4.59,2.38,71809.25,,201.28,12.79,2.0,30.9,,2.7,75.86,0.84,449002,,,,
JAM,North America,Jamaica,2023-09-29,156460.0,0.0,8.57,3591.0,0.0,0.29,55108.02,0.0,3.02,1264.82,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,3.0,5.0,0.0,,266.88,31.4,9.68,6.39,8193.57,,206.54,11.28,5.3,28.6,66.42,1.7,74.47,0.73,2827382,,,,
GIB,Europe,Gibraltar,2023-03-30,20462.0,0.0,0.0,111.0,0.0,0.0,543753.8,0.0,0.0,2949.7,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3457.1,,,,,,,,,,,,79.93,,32677,,,,
COG,Africa,Congo,2022-05-01,24041.0,12.0,1.71,385.0,0.0,0.0,3983.52,1.99,0.28,63.79,0.0,0.0,0.15,,,,,,,,,395040.0,,67.69,,639.0,0.11,0.0,,tests performed,,,,,,216.0,,,,,36.0,215.0,0.0,37.41,15.4,19.0,3.4,2.06,4881.41,37.0,344.09,7.2,1.7,52.3,47.96,,64.57,0.57,5970430,,,,
GUM,Oceania,Guam,2020-06-27,214.0,0.0,5.29,5.0,0.0,0.0,1295.45,0.0,32.0,30.27,0.0,0.0,,,,,,,,,,15212.0,427.0,89.2,2.5,323.0,1.89,0.02,66.7,tests performed,,,,,,,,,,,,,,,304.13,31.4,9.55,5.49,,,310.5,21.52,,,,,80.07,,171783,,,,
MAR,Africa,Morocco,2020-08-09,32007.0,6956.0,993.71,480.0,113.0,16.14,857.43,186.34,26.62,12.86,3.03,0.43,1.32,,,,,,,,,1449968.0,22333.0,39.11,0.6,22111.0,0.6,0.05,20.1,people tested,,,,,,,,,,,,,,73.15,80.08,29.6,6.77,4.21,7485.01,1.0,419.15,7.14,0.8,47.1,,1.1,76.68,0.69,37457976,,,,
OWID_SCT,Europe,Scotland,2022-04-07,,,,,,,,,,,,,,27.0,4.94,2306.0,421.88,,,1327.0,242.77,,,,,,,,,,12297405.0,4476953.0,4179837.0,3495397.0,12326.0,11157.0,224.98,81.91,76.47,63.95,2041.0,2264.0,0.04,,,,,,,,,,,,,,,,5466000,,,,
TON,Oceania,Tonga,2023-11-23,16888.0,0.0,1.71,12.0,0.0,0.0,160756.95,0.0,16.32,114.23,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.03,22.3,5.82,4.03,5425.62,,227.49,15.42,11.8,44.4,,2.6,70.91,0.72,106867,,,,
SXM,North America,Sint Maarten (Dutch part),2021-08-01,2760.0,62.0,8.86,34.0,0.0,0.0,65460.24,1470.48,210.07,806.39,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,,4073.0,49.0,0.11,,1209.09,,,,36327.23,,,,,,,,78.95,,44192,,,,
OWID_WRL,,World,2021-02-06,102386678.0,0.0,533704.43,2381520.0,0.0,14380.14,12815.56,0.0,66.8,298.09,0.0,1.8,0.86,,,,,,,,,,,,,,,,,,140491592.0,81228010.0,20291179.0,6812.0,4996068.0,5842805.0,1.76,1.02,0.25,0.0,733.0,2647184.0,0.03,,58.04,30.9,8.7,5.36,15469.21,10.0,233.07,8.51,6.43,34.64,60.13,2.7,72.58,0.74,7975105024,,,,
PCN,Oceania,Pitcairn,2020-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,
PRT,Europe,Portugal,2022-01-31,2704987.0,0.0,57900.86,19913.0,0.0,41.71,259668.58,0.0,5558.26,1911.57,0.0,4.0,1.04,160.0,15.58,2469.0,240.39,,,,,34772184.0,273254.0,3379.19,26.56,286931.0,27.88,0.22,4.6,tests performed,,,,,,77108.0,,,,,7507.0,3065.0,0.03,35.19,112.37,46.2,21.5,14.92,27936.9,0.5,127.84,9.85,16.3,30.0,,3.39,82.05,0.86,10270857,,,,
SOM,Africa,Somalia,2023-08-07,27334.0,0.0,0.0,1361.0,0.0,0.0,1535.46,0.0,0.0,76.45,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,16.8,2.73,1.5,,,365.77,6.05,,,9.83,0.9,57.4,,17597508,,,,
KIR,Oceania,Kiribati,2020-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.22,143.7,23.2,3.9,2.21,1981.13,,434.66,22.66,35.9,58.9,,1.9,68.37,0.63,131237,,,,
COG,Africa,Congo,2023-12-29,25213.0,0.0,0.0,389.0,0.0,0.0,4177.72,0.0,0.0,64.46,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,19.0,3.4,2.06,4881.41,37.0,344.09,7.2,1.7,52.3,47.96,,64.57,0.57,5970430,,,,
GIN,Africa,Guinea,2022-01-04,32867.0,0.0,248.14,391.0,0.0,0.29,2338.43,0.0,17.66,27.82,0.0,0.02,1.15,,,,,,,,,,,,,,,,,,3373211.0,2426081.0,1274859.0,,38220.0,74285.0,24.34,17.51,9.2,,5360.0,67886.0,0.49,64.28,51.76,19.0,3.14,1.73,1998.93,35.3,336.72,2.42,,,17.45,0.3,61.6,0.48,13859349,,,,
TLS,Asia,East Timor,2021-04-29,1897.0,0.0,84.43,3.0,0.0,0.14,1385.38,0.0,61.66,2.19,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.18,18.0,3.56,1.9,6570.1,30.3,335.35,6.86,6.3,78.1,28.18,5.9,69.5,0.61,1341298,,,,
URY,South America,Uruguay,2021-01-04,19753.0,0.0,557.86,193.0,0.0,7.14,5825.28,0.0,164.52,56.92,0.0,2.11,1.16,,,,,,,,,658299.0,5038.0,192.13,1.47,5775.0,1.69,0.1,9.8,people tested,,,,,,,,,,,,,,70.37,19.75,35.6,14.66,10.36,20551.41,0.1,160.71,6.93,14.0,19.9,,2.8,77.91,0.82,3422796,,,,
